,filename,width,height,class,xmin,ymin,xmax,ymax
3473,1590.jpg,512,512,speed_sign,435,79,497,163
3474,1590.jpg,512,512,speed_sign,17,46,71,127
3475,1591.jpg,512,512,speed_sign,234,134,299,197
3476,1592.jpg,512,512,speed_sign,277,98,401,314
3477,1592.jpg,512,512,Car,190,399,259,475
3478,1593.jpg,512,512,speed_sign,198,44,299,193
3479,1594.jpg,512,512,speed_sign,404,211,461,269
3480,1595.jpg,512,512,speed_sign,101,391,138,441
3481,1595.jpg,512,512,speed_sign,196,393,229,438
3482,1595.jpg,512,512,speed_sign,289,391,320,438
3483,1596.jpg,512,512,speed_sign,164,179,215,222
3484,1596.jpg,512,512,Car,363,307,510,509
3485,1596.jpg,512,512,Bus,263,239,460,312
3486,1597.jpg,512,512,speed_sign,324,95,465,283
3487,1597.jpg,512,512,Car,35,288,190,422
3488,1597.jpg,512,512,Car,246,297,289,336
3489,1598.jpg,512,512,speed_sign,14,223,77,289
3490,1598.jpg,512,512,Car,378,173,498,205
3491,1598.jpg,512,512,Bus,369,130,428,164
3492,1599.jpg,512,512,speed_sign,305,31,452,255
3493,1599.jpg,512,512,Car,220,355,274,417
3494,1600.jpg,512,512,speed_sign,368,98,494,280
3495,1601.jpg,512,512,speed_sign,200,81,304,326
3496,1601.jpg,512,512,speed_sign,358,19,482,269
3497,1601.jpg,512,512,Person,175,81,206,184
3498,1601.jpg,512,512,Person,456,137,505,476
3499,1602.jpg,512,512,speed_sign,108,3,207,186
3500,1602.jpg,512,512,Car,382,286,507,488
3501,1603.jpg,512,512,speed_sign,112,42,229,269
3502,1604.jpg,512,512,speed_sign,287,36,510,378
3503,1604.jpg,512,512,Car,22,232,197,422
3504,1604.jpg,512,512,Car,179,196,279,367
3505,1605.jpg,512,512,speed_sign,344,1,455,256
3506,1605.jpg,512,512,Car,228,81,298,186
3507,1606.jpg,512,512,speed_sign,127,158,425,382
3508,1607.jpg,512,512,speed_sign,298,9,362,131
3509,1607.jpg,512,512,Car,4,247,113,387
3510,1607.jpg,512,512,Person,320,199,389,501
3511,1607.jpg,512,512,Person,391,344,468,492
3512,1608.jpg,512,512,speed_sign,201,83,303,322
3513,1608.jpg,512,512,speed_sign,362,17,480,256
3514,1608.jpg,512,512,Person,176,83,233,512
3515,1608.jpg,512,512,Person,453,142,506,512
3516,1609.jpg,512,512,speed_sign,94,329,168,462
3517,1610.jpg,512,512,speed_sign,84,149,168,227
3518,1610.jpg,512,512,speed_sign,266,158,344,223
3519,1611.jpg,512,512,speed_sign,312,6,500,332
3520,1612.jpg,512,512,speed_sign,227,165,287,284
3521,1613.jpg,512,512,speed_sign,325,3,512,275
3522,1613.jpg,512,512,Car,108,454,181,512
3523,1613.jpg,512,512,Car,189,445,237,512
3524,1614.jpg,512,512,speed_sign,329,222,408,305
3525,1614.jpg,512,512,Car,218,414,304,466
3526,1615.jpg,512,512,speed_sign,262,68,420,307
3527,1616.jpg,512,512,speed_sign,8,2,192,152
3528,1617.jpg,512,512,speed_sign,74,3,236,195
3529,1618.jpg,512,512,speed_sign,120,14,201,145
3530,1619.jpg,512,512,speed_sign,241,173,310,245
3531,1620.jpg,512,512,speed_sign,343,140,421,288
3532,1620.jpg,512,512,Car,251,389,365,481
3533,1621.jpg,512,512,speed_sign,206,56,286,179
3534,1622.jpg,512,512,speed_sign,94,197,140,273
3535,1622.jpg,512,512,speed_sign,87,267,153,369
3536,1622.jpg,512,512,Car,161,301,203,357
3537,1622.jpg,512,512,Car,264,301,403,371
3538,1623.jpg,512,512,speed_sign,61,203,194,425
3539,1624.jpg,512,512,speed_sign,52,224,102,319
3540,1624.jpg,512,512,Traffic_sign,419,235,475,325
3541,1625.jpg,512,512,speed_sign,394,11,461,109
3542,1626.jpg,512,512,speed_sign,235,148,306,215
3543,1627.jpg,512,512,speed_sign,313,53,427,238
3544,1628.jpg,512,512,speed_sign,216,15,397,466
3545,1629.jpg,512,512,speed_sign,349,174,377,235
3546,1629.jpg,512,512,speed_sign,34,164,60,216
3547,1630.jpg,512,512,speed_sign,272,64,355,264
3548,1630.jpg,512,512,Car,37,315,75,378
3549,1631.jpg,512,512,speed_sign,64,19,176,307
3550,1632.jpg,512,512,speed_sign,330,34,482,229
3551,1632.jpg,512,512,Car,80,243,354,406
3552,1633.jpg,512,512,speed_sign,94,24,243,294
3553,1634.jpg,512,512,speed_sign,128,22,214,190
3554,1635.jpg,512,512,speed_sign,260,172,359,315
3555,1635.jpg,512,512,Car,383,264,440,319
3556,1635.jpg,512,512,Car,423,254,512,290
3557,1636.jpg,512,512,speed_sign,351,166,405,271
3558,1636.jpg,512,512,Car,59,348,167,495
3559,1636.jpg,512,512,Car,253,401,290,454
3560,1637.jpg,512,512,speed_sign,224,27,320,264
3561,1638.jpg,512,512,speed_sign,295,107,323,174
3562,1638.jpg,512,512,Car,278,238,309,274
3563,1639.jpg,512,512,speed_sign,121,166,158,222
3564,1640.jpg,512,512,speed_sign,242,104,270,174
3565,1641.jpg,512,512,speed_sign,220,6,317,274
3566,1642.jpg,512,512,speed_sign,89,127,130,179
3567,1642.jpg,512,512,speed_sign,401,124,445,179
3568,1643.jpg,512,512,speed_sign,112,214,337,294
3569,1644.jpg,512,512,speed_sign,215,53,300,164
3570,1645.jpg,512,512,speed_sign,43,83,73,166
3571,1645.jpg,512,512,speed_sign,381,90,418,188
3572,1645.jpg,512,512,Car,102,218,189,365
3573,1645.jpg,512,512,Person,239,230,269,358
3574,1645.jpg,512,512,Person,282,248,305,346
3575,1646.jpg,512,512,speed_sign,133,107,399,284
3576,1647.jpg,512,512,speed_sign,8,330,42,377
3577,1647.jpg,512,512,speed_sign,366,317,403,372
3578,1647.jpg,512,512,Car,265,393,399,486
3579,1647.jpg,512,512,Car,221,396,269,449
3580,1648.jpg,512,512,speed_sign,402,38,512,208
3581,1648.jpg,512,512,Person,14,314,58,456
3582,1649.jpg,512,512,speed_sign,175,164,216,217
3583,1650.jpg,512,512,speed_sign,22,90,58,157
3584,1650.jpg,512,512,speed_sign,24,157,58,227
3585,1650.jpg,512,512,Car,305,246,419,350
3586,1650.jpg,512,512,Car,169,260,212,313
3587,1651.jpg,512,512,speed_sign,344,10,406,199
3588,1651.jpg,512,512,speed_sign,334,195,416,355
3589,1651.jpg,512,512,Car,259,366,331,481
3590,1652.jpg,512,512,speed_sign,331,107,459,239
3591,1652.jpg,512,512,Car,71,338,417,417
3592,1652.jpg,512,512,Car,431,320,512,403
3593,1653.jpg,512,512,speed_sign,354,87,423,221
3594,1653.jpg,512,512,Car,99,249,255,325
3595,1653.jpg,512,512,Car,270,257,298,285
3596,1654.jpg,512,512,speed_sign,348,182,470,348
3597,1654.jpg,512,512,speed_sign,348,11,476,177
3598,1654.jpg,512,512,Car,6,356,178,501
3599,1654.jpg,512,512,Car,219,404,277,462
3600,1655.jpg,512,512,speed_sign,297,59,467,440
3601,1655.jpg,512,512,Car,140,300,185,337
3602,1656.jpg,512,512,speed_sign,311,30,372,174
3603,1656.jpg,512,512,speed_sign,370,27,442,171
3604,1656.jpg,512,512,speed_sign,439,27,507,174
3605,1656.jpg,512,512,Car,2,226,113,387
3606,1657.jpg,512,512,speed_sign,318,247,396,357
3607,1657.jpg,512,512,Car,35,303,89,367
3608,1658.jpg,512,512,speed_sign,283,77,356,216
3609,1659.jpg,512,512,speed_sign,313,232,352,292
3610,1659.jpg,512,512,Traffic_sign,308,152,363,228
3611,1660.jpg,512,512,speed_sign,404,159,451,257
3612,1660.jpg,512,512,Person,179,302,233,400
3613,1660.jpg,512,512,Car,63,308,104,361
3614,1661.jpg,512,512,speed_sign,27,3,205,240
3615,1661.jpg,512,512,Car,377,280,450,337
3616,1662.jpg,512,512,speed_sign,408,11,485,90
3617,1662.jpg,512,512,Person,312,310,440,512
3618,1662.jpg,512,512,Car,196,355,307,385
3619,1663.jpg,512,512,speed_sign,191,280,304,448
3620,1664.jpg,512,512,speed_sign,127,73,263,274
3621,1665.jpg,512,512,speed_sign,118,246,225,350
3622,1666.jpg,512,512,speed_sign,206,55,299,211
3623,1667.jpg,512,512,speed_sign,134,312,241,512
3624,1667.jpg,512,512,speed_sign,363,161,467,364
3625,1667.jpg,512,512,Person,191,203,261,485
3626,1668.jpg,512,512,speed_sign,391,251,482,367
3627,1669.jpg,512,512,speed_sign,166,285,263,459
3628,1669.jpg,512,512,speed_sign,300,3,417,116
3629,1670.jpg,512,512,speed_sign,185,147,239,214
3630,1670.jpg,512,512,Car,355,298,384,330
3631,1671.jpg,512,512,speed_sign,249,69,356,203
3632,1672.jpg,512,512,speed_sign,203,34,464,485
3633,1673.jpg,512,512,speed_sign,356,111,450,300
3634,1673.jpg,512,512,speed_sign,421,65,447,124
3635,1674.jpg,512,512,speed_sign,315,106,389,257
3636,1675.jpg,512,512,speed_sign,109,55,190,171
3637,1676.jpg,512,512,speed_sign,160,175,224,222
3638,1676.jpg,512,512,Car,272,247,512,481
3639,1677.jpg,512,512,speed_sign,271,82,350,235
3640,1678.jpg,512,512,speed_sign,296,106,424,308
3641,1678.jpg,512,512,Car,20,355,76,439
3642,1679.jpg,512,512,speed_sign,166,155,233,238
3643,1679.jpg,512,512,speed_sign,205,274,274,360
3644,1680.jpg,512,512,speed_sign,104,8,311,462
3645,1680.jpg,512,512,speed_sign,348,367,415,492
3646,1681.jpg,512,512,speed_sign,399,199,462,317
3647,1682.jpg,512,512,speed_sign,131,111,157,205
3648,1683.jpg,512,512,speed_sign,253,185,323,274
3649,1683.jpg,512,512,speed_sign,251,277,324,374
3650,1684.jpg,512,512,speed_sign,189,186,290,384
3651,1685.jpg,512,512,speed_sign,350,262,509,512
3652,1685.jpg,512,512,speed_sign,348,3,512,259
3653,1686.jpg,512,512,speed_sign,302,30,410,247
3654,1687.jpg,512,512,speed_sign,55,98,111,187
3655,1688.jpg,512,512,speed_sign,289,62,406,266
3656,1688.jpg,512,512,speed_sign,302,280,393,453
3657,1689.jpg,512,512,speed_sign,151,94,199,189
3658,1689.jpg,512,512,speed_sign,240,98,289,183
3659,1689.jpg,512,512,speed_sign,330,94,380,183
3660,1689.jpg,512,512,speed_sign,420,94,473,183
3661,1690.jpg,512,512,speed_sign,65,3,243,259
3662,1690.jpg,512,512,Car,257,338,482,478
3663,1691.jpg,512,512,speed_sign,315,221,402,331
3664,1691.jpg,512,512,speed_sign,328,102,394,207
3665,1691.jpg,512,512,Car,228,218,278,259
3666,1692.jpg,512,512,speed_sign,266,171,355,305
3667,1692.jpg,512,512,Car,5,389,116,462
3668,1693.jpg,512,512,speed_sign,223,352,327,512
3669,1694.jpg,512,512,speed_sign,391,137,452,229
3670,1695.jpg,512,512,speed_sign,218,143,282,232
3671,1696.jpg,512,512,speed_sign,37,175,128,326
3672,1697.jpg,512,512,speed_sign,309,201,452,506
3673,1698.jpg,512,512,speed_sign,249,120,297,281
3674,1698.jpg,512,512,speed_sign,241,284,302,468
3675,1698.jpg,512,512,Car,90,435,199,499
3676,1699.jpg,512,512,speed_sign,46,64,200,294
3677,1699.jpg,512,512,Car,319,302,473,456
3678,1699.jpg,512,512,Car,169,308,267,406
3679,1700.jpg,512,512,speed_sign,149,128,230,328
3680,1701.jpg,512,512,speed_sign,256,13,378,203
3681,1702.jpg,512,512,speed_sign,41,3,200,242
3682,1702.jpg,512,512,Car,2,356,80,409
3683,1703.jpg,512,512,speed_sign,116,115,170,197
3684,1704.jpg,512,512,speed_sign,150,105,322,229
3685,1705.jpg,512,512,speed_sign,97,187,129,247
3686,1705.jpg,512,512,speed_sign,160,184,191,241
3687,1705.jpg,512,512,speed_sign,219,181,252,238
3688,1705.jpg,512,512,speed_sign,279,178,310,232
3689,1705.jpg,512,512,speed_sign,340,175,374,232
3690,1705.jpg,512,512,Car,3,364,336,512
3691,1705.jpg,512,512,Car,347,370,505,491
3692,1706.jpg,512,512,speed_sign,57,50,130,137
3693,1706.jpg,512,512,Car,194,351,237,380
3694,1706.jpg,512,512,Car,113,351,154,385
3695,1707.jpg,512,512,speed_sign,139,123,211,255
3696,1707.jpg,512,512,Person,367,201,492,512
3697,1708.jpg,512,512,speed_sign,328,126,365,182
3698,1708.jpg,512,512,Car,48,204,81,247
3699,1708.jpg,512,512,Car,99,206,120,239
3700,1709.jpg,512,512,speed_sign,308,9,411,176
3701,1709.jpg,512,512,speed_sign,52,237,177,498
3702,1709.jpg,512,512,Person,267,124,332,466
3703,1709.jpg,512,512,Person,352,176,393,460
3704,1710.jpg,512,512,speed_sign,274,3,483,338
3705,1711.jpg,512,512,speed_sign,50,173,95,269
3706,1711.jpg,512,512,speed_sign,462,243,488,313
3707,1711.jpg,512,512,Car,156,358,229,439
3708,1711.jpg,512,512,Car,305,367,376,434
3709,1712.jpg,512,512,speed_sign,84,130,118,194
3710,1712.jpg,512,512,Car,292,191,328,236
3711,1713.jpg,512,512,speed_sign,399,186,464,335
3712,1714.jpg,512,512,speed_sign,346,20,404,125
3713,1715.jpg,512,512,speed_sign,313,123,374,273
3714,1716.jpg,512,512,speed_sign,347,265,421,366
3715,1717.jpg,512,512,speed_sign,199,3,309,291
3716,1717.jpg,512,512,speed_sign,106,302,186,459
3717,1717.jpg,512,512,Person,173,120,255,442
3718,1717.jpg,512,512,Person,298,157,331,487
3719,1718.jpg,512,512,speed_sign,334,187,412,297
3720,1718.jpg,512,512,Car,13,297,64,380
3721,1719.jpg,512,512,speed_sign,46,3,208,332
3722,1719.jpg,512,512,Car,24,375,70,427
3723,1720.jpg,512,512,speed_sign,138,46,232,216
3724,1720.jpg,512,512,Car,280,402,348,478
3725,1720.jpg,512,512,Car,225,399,259,451
3726,1721.jpg,512,512,speed_sign,316,121,368,208
3727,1721.jpg,512,512,Car,2,272,91,333
3728,1722.jpg,512,512,speed_sign,54,210,86,263
3729,1722.jpg,512,512,speed_sign,410,218,445,266
3730,1722.jpg,512,512,Person,194,311,244,403
3731,1722.jpg,512,512,Person,330,308,372,389
3732,1723.jpg,512,512,speed_sign,427,158,471,250
3733,1723.jpg,512,512,speed_sign,353,192,377,256
3734,1724.jpg,512,512,speed_sign,207,22,277,210
3735,1724.jpg,512,512,speed_sign,63,249,223,481
3736,1724.jpg,512,512,Person,283,252,326,428
3737,1724.jpg,512,512,Person,233,291,270,448
3738,1725.jpg,512,512,speed_sign,228,90,306,195
3739,1725.jpg,512,512,speed_sign,224,195,309,266
3740,1726.jpg,512,512,speed_sign,65,30,135,232
3741,1727.jpg,512,512,speed_sign,296,123,361,255
3742,1728.jpg,512,512,speed_sign,341,43,440,253
3743,1729.jpg,512,512,speed_sign,430,56,466,169
3744,1729.jpg,512,512,Car,34,254,156,388
3745,1729.jpg,512,512,Car,172,268,210,339
3746,1730.jpg,512,512,speed_sign,328,232,399,396
3747,1731.jpg,512,512,speed_sign,79,166,121,219
3748,1732.jpg,512,512,speed_sign,317,95,454,411
3749,1733.jpg,512,512,speed_sign,401,140,474,274
3750,1733.jpg,512,512,speed_sign,398,274,476,405
3751,1733.jpg,512,512,Car,3,369,49,445
3752,1734.jpg,512,512,speed_sign,427,158,471,253
3753,1735.jpg,512,512,speed_sign,61,80,118,146
3754,1736.jpg,512,512,speed_sign,255,135,334,259
3755,1737.jpg,512,512,speed_sign,330,201,368,283
3756,1737.jpg,512,512,speed_sign,366,195,404,286
3757,1737.jpg,512,512,speed_sign,406,198,435,283
3758,1737.jpg,512,512,Person,204,293,233,414
3759,1737.jpg,512,512,Person,101,40,128,158
3760,1738.jpg,512,512,speed_sign,228,171,319,283
3761,1739.jpg,512,512,speed_sign,192,220,251,265
3762,1740.jpg,512,512,speed_sign,197,115,346,330
3763,1741.jpg,512,512,speed_sign,358,252,403,327
3764,1741.jpg,512,512,Car,15,299,58,363
3765,1742.jpg,512,512,speed_sign,73,172,130,248
3766,1743.jpg,512,512,speed_sign,184,13,312,222
3767,1743.jpg,512,512,Person,142,356,219,512
3768,1743.jpg,512,512,Car,10,296,136,399
3769,1744.jpg,512,512,speed_sign,219,91,317,173
3770,1744.jpg,512,512,speed_sign,210,170,320,224
3771,1745.jpg,512,512,speed_sign,77,169,118,225
3772,1746.jpg,512,512,speed_sign,90,136,162,192
3773,1747.jpg,512,512,speed_sign,274,214,412,388
3774,1747.jpg,512,512,Car,113,406,184,457
3775,1747.jpg,512,512,Car,14,411,86,484
3776,1748.jpg,512,512,speed_sign,309,279,408,414
3777,1748.jpg,512,512,Car,209,444,236,479
3778,1749.jpg,512,512,speed_sign,210,218,248,294
3779,1750.jpg,512,512,speed_sign,104,61,321,424
3780,1751.jpg,512,512,speed_sign,134,107,183,201
3781,1751.jpg,512,512,speed_sign,229,104,274,195
3782,1751.jpg,512,512,Car,279,411,351,491
3783,1751.jpg,512,512,Car,146,427,255,509
3784,1751.jpg,512,512,Car,411,399,478,509
3785,1752.jpg,512,512,speed_sign,178,92,210,158
3786,1752.jpg,512,512,speed_sign,289,98,318,150
3787,1752.jpg,512,512,Car,192,359,289,457
3788,1752.jpg,512,512,Car,322,356,451,462
3789,1753.jpg,512,512,speed_sign,371,167,408,229
3790,1753.jpg,512,512,Car,56,269,112,299
3791,1754.jpg,512,512,speed_sign,188,102,215,146
3792,1754.jpg,512,512,speed_sign,478,91,508,140
3793,1754.jpg,512,512,Car,295,252,363,322
3794,1754.jpg,512,512,Car,2,105,188,492
3795,1755.jpg,512,512,speed_sign,64,90,131,193
3796,1755.jpg,512,512,speed_sign,62,206,131,319
3797,1756.jpg,512,512,speed_sign,379,41,474,230
3798,1756.jpg,512,512,Car,110,274,216,345
3799,1756.jpg,512,512,Car,247,279,269,312
3800,1757.jpg,512,512,speed_sign,164,283,263,460
3801,1757.jpg,512,512,speed_sign,296,1,426,125
3802,1757.jpg,512,512,Car,167,147,384,422
3803,1757.jpg,512,512,Car,428,260,512,390
3804,1758.jpg,512,512,speed_sign,195,20,307,243
3805,1758.jpg,512,512,Car,34,350,207,487
3806,1759.jpg,512,512,speed_sign,152,201,225,268
3807,1759.jpg,512,512,Car,68,314,317,506
3808,1760.jpg,512,512,speed_sign,230,147,309,228
3809,1761.jpg,512,512,speed_sign,305,55,496,437
3810,1762.jpg,512,512,speed_sign,263,15,508,414
3811,1763.jpg,512,512,speed_sign,319,115,392,181
3812,1763.jpg,512,512,Bus,34,251,109,290
3813,1764.jpg,512,512,speed_sign,94,139,161,189
3814,1765.jpg,512,512,speed_sign,296,30,389,194
3815,1766.jpg,512,512,speed_sign,263,72,416,303
3816,1767.jpg,512,512,speed_sign,287,143,328,198
3817,1767.jpg,512,512,speed_sign,285,195,328,251
3818,1767.jpg,512,512,speed_sign,291,253,330,309
3819,1767.jpg,512,512,Car,59,322,136,362
3820,1767.jpg,512,512,Person,57,325,69,364
3821,1768.jpg,512,512,speed_sign,185,142,227,210
3822,1769.jpg,512,512,speed_sign,227,169,284,287
3823,1770.jpg,512,512,speed_sign,147,63,410,194
3824,1770.jpg,512,512,speed_sign,105,62,477,278
3825,1770.jpg,512,512,Car,17,316,201,433
3826,1771.jpg,512,512,speed_sign,51,316,160,437
3827,1772.jpg,512,512,speed_sign,276,423,402,512
3828,1773.jpg,512,512,speed_sign,340,201,398,249
3829,1774.jpg,512,512,speed_sign,380,94,436,170
3830,1774.jpg,512,512,Person,217,275,259,414
3831,1774.jpg,512,512,Person,280,260,372,488
3832,1774.jpg,512,512,Car,447,298,512,404
3833,1775.jpg,512,512,speed_sign,82,150,164,226
3834,1775.jpg,512,512,speed_sign,271,158,346,227
3835,1776.jpg,512,512,speed_sign,104,10,322,469
3836,1776.jpg,512,512,speed_sign,348,368,419,493
3837,1777.jpg,512,512,speed_sign,49,243,171,487
3838,1777.jpg,512,512,speed_sign,308,9,410,171
3839,1777.jpg,512,512,Person,274,130,322,471
3840,1777.jpg,512,512,Person,351,179,386,463
3841,1778.jpg,512,512,speed_sign,27,152,83,236
3842,1778.jpg,512,512,speed_sign,433,157,488,234
3843,1779.jpg,512,512,speed_sign,184,94,249,162
3844,1779.jpg,512,512,speed_sign,184,181,246,246
3845,1779.jpg,512,512,speed_sign,191,268,247,336
3846,1779.jpg,512,512,speed_sign,189,357,249,427
3847,1780.jpg,512,512,speed_sign,248,163,284,223
3848,1780.jpg,512,512,Car,314,388,371,450
3849,1780.jpg,512,512,Car,264,341,304,382
3850,1781.jpg,512,512,speed_sign,106,237,142,299
3851,1781.jpg,512,512,speed_sign,402,247,432,308
3852,1782.jpg,512,512,speed_sign,313,234,353,289
3853,1783.jpg,512,512,speed_sign,429,158,472,258
3854,1783.jpg,512,512,speed_sign,352,195,378,255
3855,1783.jpg,512,512,Car,84,251,113,270
3856,1784.jpg,512,512,speed_sign,370,167,410,234
3857,1784.jpg,512,512,Car,61,274,113,301
3858,1785.jpg,512,512,speed_sign,392,134,455,239
3859,1786.jpg,512,512,speed_sign,38,4,154,202
3860,1786.jpg,512,512,Car,246,200,371,314
3861,1787.jpg,512,512,speed_sign,296,112,322,173
3862,1787.jpg,512,512,Car,274,224,314,295
3863,1788.jpg,512,512,speed_sign,137,50,233,200
3864,1788.jpg,512,512,Car,276,390,352,476
3865,1788.jpg,512,512,Car,215,400,266,457
3866,1789.jpg,512,512,speed_sign,274,85,352,229
3867,1790.jpg,512,512,speed_sign,345,204,388,284
3868,1790.jpg,512,512,speed_sign,386,202,427,277
3869,1790.jpg,512,512,speed_sign,429,201,469,277
3870,1790.jpg,512,512,Person,69,31,110,162
3871,1790.jpg,512,512,Person,196,295,227,414
3872,1790.jpg,512,512,Car,61,236,275,409
3873,1791.jpg,512,512,speed_sign,33,253,51,283
3874,1791.jpg,512,512,speed_sign,32,282,51,312
3875,1791.jpg,512,512,Car,225,322,261,369
3876,1791.jpg,512,512,Car,157,320,184,354
3877,1791.jpg,512,512,Car,189,323,202,348
3878,1791.jpg,512,512,Car,210,327,228,344
3879,1791.jpg,512,512,Car,252,325,268,347
3880,1792.jpg,512,512,speed_sign,345,177,476,344
3881,1792.jpg,512,512,speed_sign,348,11,479,177
3882,1792.jpg,512,512,Car,7,370,182,498
3883,1792.jpg,512,512,Car,222,397,403,450
3884,1793.jpg,512,512,speed_sign,290,110,380,238
3885,1793.jpg,512,512,Car,366,213,428,270
3886,1794.jpg,512,512,speed_sign,264,16,505,415
3887,1795.jpg,512,512,speed_sign,116,118,167,194
3888,1795.jpg,512,512,Bus,438,237,512,310
3889,1796.jpg,512,512,speed_sign,401,165,472,273
3890,1796.jpg,512,512,speed_sign,399,277,475,380
3891,1796.jpg,512,512,speed_sign,359,228,394,276
3892,1796.jpg,512,512,speed_sign,318,227,351,276
3893,1796.jpg,512,512,Car,2,367,50,417
3894,1797.jpg,512,512,speed_sign,432,60,467,171
3895,1797.jpg,512,512,Car,52,249,137,396
3896,1797.jpg,512,512,Car,174,263,205,331
3897,1798.jpg,512,512,speed_sign,248,37,442,417
3898,1799.jpg,512,512,speed_sign,273,211,410,386
3899,1799.jpg,512,512,Car,102,412,197,458
3900,1799.jpg,512,512,Car,238,413,285,445
3901,1799.jpg,512,512,Car,10,422,88,471
3902,1800.jpg,512,512,speed_sign,134,308,240,512
3903,1800.jpg,512,512,speed_sign,360,160,467,364
3904,1800.jpg,512,512,Person,181,200,254,510
3905,1801.jpg,512,512,speed_sign,114,210,321,299
3906,1802.jpg,512,512,speed_sign,61,54,305,429
3907,1803.jpg,512,512,speed_sign,330,172,377,287
3908,1803.jpg,512,512,Car,1,336,78,394
3909,1804.jpg,512,512,speed_sign,88,102,126,155
3910,1805.jpg,512,512,speed_sign,102,64,320,424
3911,1806.jpg,512,512,speed_sign,177,103,210,153
3912,1806.jpg,512,512,speed_sign,291,101,321,152
3913,1806.jpg,512,512,Car,186,364,286,441
3914,1806.jpg,512,512,Car,324,375,452,454
3915,1807.jpg,512,512,speed_sign,179,101,208,147
3916,1807.jpg,512,512,speed_sign,291,102,323,152
3917,1807.jpg,512,512,Car,191,362,285,443
3918,1807.jpg,512,512,Car,313,365,445,474
3919,1808.jpg,512,512,speed_sign,330,222,405,305
3920,1808.jpg,512,512,Car,227,402,299,475
3921,1808.jpg,512,512,Car,80,410,219,490
3922,1809.jpg,512,512,speed_sign,311,71,451,332
3923,1809.jpg,512,512,Car,145,304,181,329
3924,1810.jpg,512,512,speed_sign,75,2,232,197
3925,1810.jpg,512,512,Car,289,385,465,495
3926,1810.jpg,512,512,Car,166,434,305,512
3927,1811.jpg,512,512,speed_sign,263,124,338,186
3928,1811.jpg,512,512,Car,6,264,133,297
3929,1812.jpg,512,512,speed_sign,125,268,227,330
3930,1812.jpg,512,512,speed_sign,125,333,208,409
3931,1812.jpg,512,512,Car,2,222,145,300
3932,1813.jpg,512,512,speed_sign,347,23,400,195
3933,1813.jpg,512,512,speed_sign,339,195,418,358
3934,1813.jpg,512,512,Car,267,367,320,475
3935,1814.jpg,512,512,speed_sign,458,228,478,266
3936,1814.jpg,512,512,speed_sign,95,200,139,275
3937,1814.jpg,512,512,speed_sign,82,265,154,367
3938,1814.jpg,512,512,Car,158,292,208,355
3939,1814.jpg,512,512,Car,281,279,392,377
3940,1815.jpg,512,512,speed_sign,236,291,305,468
3941,1815.jpg,512,512,speed_sign,251,88,300,294
3942,1815.jpg,512,512,Car,102,440,192,505
3943,1816.jpg,512,512,speed_sign,130,109,396,284
3944,1817.jpg,512,512,speed_sign,335,183,414,297
